service_date,time_period,station_name,route_or_line,gated_entries,stop_id,hour_of_day,day_of_week,is_weekend,month,rush_hour_flag,is_holiday,route_id,route_short_name,route_long_name,route_type,route_color,route_sort_order,route_fare_class,line_id,network_id,municipality,parent_station,is_transfer_station,n_routes_at_station,transfer_degree,is_multi_route_hub,routes_at_station,neighborhood,route_group
2024-09-30,(00:00:00),Alewife,Red Line,4.0,place-alfcl,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,1,1.0,0,0,Red Line,Cambridge,Red
2024-09-30,(00:00:00),Andrew,Red Line,4.0,place-andrw,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:00:00),Airport,Blue Line,46.0,place-aport,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:00:00),Aquarium,Blue Line,7.0,place-aqucl,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:00:00),Arlington,Green Line,7.0,place-armnl,0,0,0,9,0,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-30,(00:00:00),Ashmont,Red Line,2.0,place-asmnl,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:00:00),Assembly,Orange Line,4.0,place-astao,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Somerville,,0,1.0,0,0,Orange Line,Somerville,Orange
2024-09-30,(00:00:00),Back Bay,Orange Line,29.0,place-bbsta,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:00:00),Beachmont,Blue Line,5.0,place-bmmnl,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Revere,,0,1.0,0,0,Blue Line,Revere,Blue
2024-09-30,(00:00:00),Bowdoin,Blue Line,8.0,place-bomnl,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:00:00),Boylston,Green Line,22.0,place-boyls,0,0,0,9,0,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-30,(00:00:00),Broadway,Red Line,5.0,place-brdwy,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:00:00),Community College,Orange Line,2.0,place-ccmnl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:00:00),Charles/MGH,Red Line,2.0,place-chmnl,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:00:00),Chinatown,Orange Line,6.0,place-chncl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:00:00),Central,Red Line,15.0,place-cntsq,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
2024-09-30,(00:00:00),Copley,Green Line,29.0,place-coecl,0,0,0,9,0,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-30,(00:00:00),Courthouse,Silver Line,2.0,place-crtst,0,0,0,9,0,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Silver
2024-09-30,(00:00:00),Davis,Red Line,5.0,place-davis,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Somerville,,0,1.0,0,0,Red Line,Somerville,Red
2024-09-30,(00:00:00),Downtown Crossing,Orange Line,8.82,place-dwnxg,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,"Orange Line,Red Line",Boston,Orange
2024-09-30,(00:00:00),Downtown Crossing,Red Line,9.18,place-dwnxg,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,2.0,1,1,"Orange Line,Red Line",Boston,Red
2024-09-30,(00:00:00),Fields Corner,Red Line,1.0,place-fldcr,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:00:00),Forest Hills,Orange Line,8.0,place-forhl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:00:00),Government Center,Blue Line,1.2,place-gover,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,2.0,1,1,Blue Line,Boston,Blue
2024-09-30,(00:00:00),Government Center,Green Line,10.8,place-gover,0,0,0,9,0,0,,,,,,,,,,Boston,,1,2.0,1,1,Blue Line,Boston,Green
2024-09-30,(00:00:00),Haymarket,Green Line,3.92,place-haecl,0,0,0,9,0,0,,,,,,,,,,Boston,,1,2.0,1,1,Orange Line,Boston,Green
2024-09-30,(00:00:00),Haymarket,Orange Line,4.08,place-haecl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,Orange Line,Boston,Orange
2024-09-30,(00:00:00),Harvard,Red Line,24.0,place-harsq,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,1,1.0,0,0,Red Line,Cambridge,Red
2024-09-30,(00:00:00),Hynes Convention Center,Green Line,16.0,place-hymnl,0,0,0,9,0,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Green
2024-09-30,(00:00:00),Jackson Square,Orange Line,6.0,place-jaksn,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:00:00),JFK/UMass,Red Line,4.0,place-jfk,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:00:00),Kenmore,Green Line,19.0,place-kencl,0,0,0,9,0,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-30,(00:00:00),Kendall/MIT,Red Line,18.0,place-knncl,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
2024-09-30,(00:00:00),Massachusetts Avenue,Orange Line,16.0,place-masta,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:00:00),Malden Center,Orange Line,1.0,place-mlmnl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Malden,,0,1.0,0,0,Orange Line,Malden,Orange
2024-09-30,(00:00:00),Maverick,Blue Line,16.0,place-mvbcl,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:00:00),North Station,Green Line,5.78,place-north,0,0,0,9,0,0,,,,,,,,,,Boston,,1,2.0,1,1,Orange Line,Boston,Green
2024-09-30,(00:00:00),North Station,Orange Line,11.22,place-north,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,Orange Line,Boston,Orange
2024-09-30,(00:00:00),North Quincy,Red Line,2.0,place-nqncy,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Quincy,,0,1.0,0,0,Red Line,Quincy,Red
2024-09-30,(00:00:00),Oak Grove,Orange Line,7.0,place-ogmnl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Malden,,1,1.0,0,0,Orange Line,Malden,Orange
2024-09-30,(00:00:00),Orient Heights,Blue Line,4.0,place-orhte,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:00:00),Park Street,Green Line,10.44,place-pktrm,0,0,0,9,0,0,,,,,,,,,,Boston,,1,2.0,1,1,Red Line,Boston,Green
2024-09-30,(00:00:00),Park Street,Red Line,7.56,place-pktrm,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,2.0,1,1,Red Line,Boston,Red
2024-09-30,(00:00:00),Porter,Red Line,6.0,place-portr,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
2024-09-30,(00:00:00),Prudential,Green Line,7.0,place-prmnl,0,0,0,9,0,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Green
2024-09-30,(00:00:00),Quincy Adams,Red Line,1.0,place-qamnl,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Quincy,,0,1.0,0,0,Red Line,Quincy,Red
2024-09-30,(00:00:00),Quincy Center,Red Line,5.0,place-qnctr,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Quincy,,0,1.0,0,0,Red Line,Quincy,Red
2024-09-30,(00:00:00),Revere Beach,Blue Line,5.0,place-rbmnl,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Revere,,0,1.0,0,0,Blue Line,Revere,Blue
2024-09-30,(00:00:00),Roxbury Crossing,Orange Line,8.0,place-rcmnl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:00:00),Riverside,Green Line,3.0,place-river,0,0,0,9,0,0,,,,,,,,,,Newton,,0,1.0,0,0,,Newton,Green
2024-09-30,(00:00:00),Ruggles,Orange Line,14.0,place-rugg,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:00:00),Stony Brook,Orange Line,1.0,place-sbmnl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:00:00),Suffolk Downs,Blue Line,2.0,place-sdmnl,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:00:00),Shawmut,Red Line,1.0,place-smmnl,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:00:00),South Station,Red Line,37.8,place-sstat,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,2.0,1,1,Red Line,Boston,Red
2024-09-30,(00:00:00),South Station,Silver Line,16.2,place-sstat,0,0,0,9,0,0,,,,,,,,,,Boston,,1,2.0,1,1,Red Line,Boston,Silver
2024-09-30,(00:00:00),State Street,Blue Line,3.2,place-state,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,2.0,1,1,"Blue Line,Orange Line",Boston,Blue
2024-09-30,(00:00:00),State Street,Orange Line,28.8,place-state,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,2.0,1,1,"Blue Line,Orange Line",Boston,Orange
2024-09-30,(00:00:00),Sullivan Square,Orange Line,8.0,place-sull,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:00:00),Symphony,Green Line,4.0,place-symcl,0,0,0,9,0,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Green
2024-09-30,(00:00:00),Tufts Medical Center,Orange Line,9.0,place-tumnl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:00:00),Wellington,Orange Line,5.0,place-welln,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Medford,,1,1.0,0,0,Orange Line,Medford,Orange
2024-09-30,(00:00:00),Wood Island,Blue Line,3.0,place-wimnl,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:00:00),Wonderland,Blue Line,11.0,place-wondl,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Revere,,0,1.0,0,0,Blue Line,Revere,Blue
2024-09-30,(00:00:00),World Trade Center,Silver Line,4.0,place-wtcst,0,0,0,9,0,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Silver
2024-09-30,(00:30:00),Andrew,Red Line,1.0,place-andrw,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:30:00),Airport,Blue Line,16.0,place-aport,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:30:00),Aquarium,Blue Line,5.0,place-aqucl,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:30:00),Arlington,Green Line,7.0,place-armnl,0,0,0,9,0,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-30,(00:30:00),Ashmont,Red Line,4.0,place-asmnl,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:30:00),Back Bay,Orange Line,9.0,place-bbsta,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:30:00),Bowdoin,Blue Line,8.0,place-bomnl,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:30:00),Boylston,Green Line,9.0,place-boyls,0,0,0,9,0,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-30,(00:30:00),Broadway,Red Line,2.0,place-brdwy,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:30:00),Community College,Orange Line,2.0,place-ccmnl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:30:00),Charles/MGH,Red Line,5.0,place-chmnl,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:30:00),Chinatown,Orange Line,3.0,place-chncl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:30:00),Central,Red Line,5.0,place-cntsq,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
2024-09-30,(00:30:00),Copley,Green Line,5.0,place-coecl,0,0,0,9,0,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-30,(00:30:00),Downtown Crossing,Orange Line,8.33,place-dwnxg,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,"Orange Line,Red Line",Boston,Orange
2024-09-30,(00:30:00),Downtown Crossing,Red Line,8.67,place-dwnxg,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,2.0,1,1,"Orange Line,Red Line",Boston,Red
2024-09-30,(00:30:00),Fields Corner,Red Line,3.0,place-fldcr,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:30:00),Government Center,Blue Line,0.5,place-gover,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,2.0,1,1,Blue Line,Boston,Blue
2024-09-30,(00:30:00),Government Center,Green Line,4.5,place-gover,0,0,0,9,0,0,,,,,,,,,,Boston,,1,2.0,1,1,Blue Line,Boston,Green
2024-09-30,(00:30:00),Haymarket,Green Line,1.47,place-haecl,0,0,0,9,0,0,,,,,,,,,,Boston,,1,2.0,1,1,Orange Line,Boston,Green
2024-09-30,(00:30:00),Haymarket,Orange Line,1.53,place-haecl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,Orange Line,Boston,Orange
2024-09-30,(00:30:00),Harvard,Red Line,7.0,place-harsq,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,1,1.0,0,0,Red Line,Cambridge,Red
2024-09-30,(00:30:00),Hynes Convention Center,Green Line,7.0,place-hymnl,0,0,0,9,0,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Green
2024-09-30,(00:30:00),Jackson Square,Orange Line,1.0,place-jaksn,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:30:00),JFK/UMass,Red Line,2.0,place-jfk,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:30:00),Kenmore,Green Line,8.0,place-kencl,0,0,0,9,0,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-30,(00:30:00),Kendall/MIT,Red Line,5.0,place-knncl,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
2024-09-30,(00:30:00),Massachusetts Avenue,Orange Line,4.0,place-masta,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:30:00),Maverick,Blue Line,5.0,place-mvbcl,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:30:00),North Station,Green Line,3.4,place-north,0,0,0,9,0,0,,,,,,,,,,Boston,,1,2.0,1,1,Orange Line,Boston,Green
2024-09-30,(00:30:00),North Station,Orange Line,6.6,place-north,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,2.0,1,1,Orange Line,Boston,Orange
2024-09-30,(00:30:00),Oak Grove,Orange Line,7.0,place-ogmnl,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Malden,,1,1.0,0,0,Orange Line,Malden,Orange
2024-09-30,(00:30:00),Orient Heights,Blue Line,1.0,place-orhte,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(00:30:00),Park Street,Green Line,8.7,place-pktrm,0,0,0,9,0,0,,,,,,,,,,Boston,,1,2.0,1,1,Red Line,Boston,Green
2024-09-30,(00:30:00),Park Street,Red Line,6.3,place-pktrm,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,2.0,1,1,Red Line,Boston,Red
2024-09-30,(00:30:00),Porter,Red Line,2.0,place-portr,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,0,1.0,0,0,Red Line,Cambridge,Red
2024-09-30,(00:30:00),Prudential,Green Line,3.0,place-prmnl,0,0,0,9,0,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Green
2024-09-30,(00:30:00),Quincy Adams,Red Line,2.0,place-qamnl,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Quincy,,0,1.0,0,0,Red Line,Quincy,Red
2024-09-30,(00:30:00),Quincy Center,Red Line,1.0,place-qnctr,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Quincy,,0,1.0,0,0,Red Line,Quincy,Red
2024-09-30,(00:30:00),Ruggles,Orange Line,6.0,place-rugg,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:30:00),Savin Hill,Red Line,2.0,place-shmnl,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(00:30:00),South Station,Red Line,7.7,place-sstat,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,1,2.0,1,1,Red Line,Boston,Red
2024-09-30,(00:30:00),South Station,Silver Line,3.3,place-sstat,0,0,0,9,0,0,,,,,,,,,,Boston,,1,2.0,1,1,Red Line,Boston,Silver
2024-09-30,(00:30:00),State Street,Blue Line,2.5,place-state,0,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,2.0,1,1,"Blue Line,Orange Line",Boston,Blue
2024-09-30,(00:30:00),State Street,Orange Line,22.5,place-state,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,0,2.0,1,1,"Blue Line,Orange Line",Boston,Orange
2024-09-30,(00:30:00),Sullivan Square,Orange Line,2.0,place-sull,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Boston,,1,1.0,0,0,Orange Line,Boston,Orange
2024-09-30,(00:30:00),Wellington,Orange Line,2.0,place-welln,0,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Medford,,1,1.0,0,0,Orange Line,Medford,Orange
2024-09-30,(00:30:00),Wollaston,Red Line,2.0,place-wlsta,0,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Quincy,,0,1.0,0,0,Red Line,Quincy,Red
2024-09-30,(00:30:00),World Trade Center,Silver Line,1.0,place-wtcst,0,0,0,9,0,0,,,,,,,,,,Boston,,0,1.0,0,0,,Boston,Silver
2024-09-30,(00:30:00),Mattapan Line,Mattapan Line,3.4559999999999995,,0,0,0,9,0,0,,,,,,,,,,,,0,,0,0,,,Other/Unknown
2024-09-30,(01:00:00),Alewife,Red Line,1.0,place-alfcl,1,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Cambridge,,1,1.0,0,0,Red Line,Cambridge,Red
2024-09-30,(01:00:00),Andrew,Red Line,2.0,place-andrw,1,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(01:00:00),Airport,Blue Line,6.0,place-aport,1,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,1,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(01:00:00),Aquarium,Blue Line,2.0,place-aqucl,1,0,0,9,0,0,Blue,,Blue Line,1.0,003DA5,10040.0,Rapid Transit,line-Blue,rapid_transit,Boston,,0,1.0,0,0,Blue Line,Boston,Blue
2024-09-30,(01:00:00),Arlington,Green Line,2.0,place-armnl,1,0,0,9,0,0,,,,,,,,,,Boston,,1,1.0,0,0,,Boston,Green
2024-09-30,(01:00:00),Ashmont,Red Line,3.0,place-asmnl,1,0,0,9,0,0,Red,,Red Line,1.0,DA291C,10010.0,Rapid Transit,line-Red,rapid_transit,Boston,,0,1.0,0,0,Red Line,Boston,Red
2024-09-30,(01:00:00),Assembly,Orange Line,3.0,place-astao,1,0,0,9,0,0,Orange,,Orange Line,1.0,ED8B00,10020.0,Rapid Transit,line-Orange,rapid_transit,Somerville,,0,1.0,0,0,Orange Line,Somerville,Orange
